Time,Roll,Pitch,Heading,Batt Temp Left,Batt Temp Right,Batt Temp Down,Batt Temp Box,Batt Temp CubeSat,Temperature,Pressure,Humidity,GpsAltitude,Latitude,Longitude,Speed,NumSatellites,Year,Month,Day,Hour,Minute,Second,Camera Info,Intensity,SNR 
5,0.0,0.0,0.0,28.25,28.25,28.0,28.0,27.5,28.44,1015.24,55.15,62.76,28.14,-15.57,1.17,4,2023,9,5,21,4,56,49,1.0,-53.0,13.0
6,0.0,0.0,0.0,28.25,28.25,28.0,28.0,27.5,28.44,1015.24,55.15,62.76,28.14,-15.57,1.17,4,2023,9,5,21,4,56,49,1.0,-53.0,13.0
7,0.0,0.0,0.0,28.37,28.25,28.0,28.0,27.37,28.44,1015.25,55.01,61.04,28.14,-15.57,0.71,4,2023,9,5,21,5,7,49,1.0,-53.0,12.5
8,0.0,0.0,0.0,28.37,28.25,28.0,28.0,27.37,28.44,1015.25,55.01,61.04,28.14,-15.57,0.71,4,2023,9,5,21,5,7,49,1.0,-53.0,12.5
9,0.0,0.0,0.0,28.37,28.25,28.0,28.0,27.37,28.44,1015.25,54.94,62.69,28.14,-15.57,0.31,4,2023,9,5,21,5,18,49,1.0,-54.0,13.25
10,0.0,0.0,0.0,28.37,28.25,28.0,28.0,27.37,28.45,1015.22,54.97,62.25,28.14,-15.57,0.68,4,2023,9,5,21,5,31,49,1.0,-53.0,13.0
11,0.0,0.0,0.0,28.25,28.25,28.0,28.0,27.37,28.46,1015.23,54.99,63.98,28.14,-15.57,1.53,4,2023,9,5,21,5,42,49,1.0,-56.0,11.75
12,0.0,0.0,0.0,28.25,28.25,28.0,28.0,27.37,28.46,1015.23,54.99,63.98,28.14,-15.57,1.53,4,2023,9,5,21,5,42,49,1.0,-56.0,11.75
13,0.0,0.0,0.0,28.25,28.25,28.0,28.0,27.5,28.47,1015.24,54.96,59.92,28.14,-15.57,0.95,4,2023,9,5,21,5,53,49,1.0,-56.0,12.0
14,0.0,0.0,0.0,28.37,28.25,28.0,28.0,27.37,28.48,1015.23,55.01,55.19,28.14,-15.57,0.81,3,2023,9,5,21,6,5,49,1.0,-55.0,12.0
15,0.0,0.0,0.0,28.37,28.25,28.0,28.0,27.37,28.48,1015.23,55.01,55.19,28.14,-15.57,0.81,3,2023,9,5,21,6,5,49,1.0,-55.0,12.0
16,0.0,0.0,0.0,28.25,28.25,28.0,28.0,27.37,28.48,1015.21,54.98,59.87,28.14,-15.57,0.87,4,2023,9,5,21,6,17,49,1.0,-56.0,11.5
17,0.0,0.0,0.0,28.25,28.25,28.12,28.0,27.37,28.49,1015.22,54.88,63.6,28.14,-15.57,2.17,4,2023,9,5,21,6,28,49,1.0,-55.0,12.25
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023,9,5,21,6,49,0,0.0,-56.0,11.75
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023,9,5,21,6,49,0,0.0,-56.0,11.75
20,0.0,0.0,0.0,28.25,28.25,28.0,28.0,27.37,28.5,1015.22,54.87,73.72,28.14,-15.57,1.11,4,2023,9,5,21,7,0,49,1.0,-56.0,12.0
21,0.0,0.0,0.0,28.25,28.25,28.0,28.0,27.37,28.51,1015.23,54.81,79.82,28.14,-15.57,0.11,4,2023,9,5,21,7,11,49,1.0,-55.0,12.0
22,0.0,0.0,0.0,28.25,28.25,28.0,28.0,27.37,28.51,1015.23,54.81,79.82,28.14,-15.57,0.11,4,2023,9,5,21,7,11,49,1.0,-55.0,12.0
23,0.0,0.0,0.0,28.37,28.25,28.0,28.0,27.37,28.51,1015.23,54.71,56.44,28.14,-15.57,0.88,4,2023,9,5,21,7,22,49,1.0,-56.0,11.75
24,0.0,0.0,0.0,28.37,28.25,28.0,28.0,27.37,28.51,1015.23,54.71,56.44,28.14,-15.57,0.88,4,2023,9,5,21,7,22,49,1.0,-56.0,11.75
25,0.0,0.0,0.0,28.37,28.37,28.0,28.0,27.37,28.51,1015.23,54.73,56.08,28.14,-15.57,1.22,4,2023,9,5,21,7,33,49,1.0,-54.0,12.5
26,0.0,0.0,0.0,28.37,28.37,28.0,28.0,27.25,28.52,1015.21,54.68,62.16,28.14,-15.57,0.34,4,2023,9,5,21,7,44,49,1.0,-53.0,12.75
27,0.0,0.0,0.0,28.25,28.25,28.12,28.0,27.25,28.52,1015.18,54.59,61.41,28.14,-15.57,0.81,4,2023,9,5,21,7,55,49,1.0,-55.0,12.0
28,0.0,0.0,0.0,28.25,28.25,28.12,28.0,27.25,28.54,1015.21,54.56,61.76,28.14,-15.57,0.27,4,2023,9,5,21,8,6,49,1.0,-54.0,11.5
29,0.0,0.0,0.0,28.25,28.37,28.12,28.0,27.25,28.54,1015.21,54.54,60.21,28.14,-15.57,1.12,4,2023,9,5,21,8,17,49,1.0,-55.0,11.75
30,0.0,0.0,0.0,28.25,28.37,28.12,28.0,27.25,28.54,1015.18,54.53,49.85,28.14,-15.57,0.48,4,2023,9,5,21,8,28,49,1.0,-54.0,11.5
31,0.0,0.0,0.0,28.25,28.37,28.12,28.0,27.25,28.55,1015.18,54.5,49.54,28.14,-15.57,0.72,4,2023,9,5,21,8,39,49,1.0,-56.0,12.25
32,0.0,0.0,0.0,28.25,28.37,28.12,28.0,27.25,28.55,1015.18,54.5,49.54,28.14,-15.57,0.72,4,2023,9,5,21,8,39,49,1.0,-56.0,12.25
33,0.0,0.0,0.0,28.25,28.37,28.12,28.0,27.25,28.55,1015.19,54.55,53.97,28.14,-15.57,0.33,4,2023,9,5,21,8,51,49,1.0,-54.0,12.75
34,0.0,0.0,0.0,28.25,28.37,28.12,28.0,27.25,28.56,1015.19,54.53,53.21,28.14,-15.57,0.57,3,2023,9,5,21,9,2,49,1.0,-53.0,13.0
35,0.0,0.0,0.0,28.25,28.37,28.12,28.0,27.25,28.56,1015.19,54.53,53.21,28.14,-15.57,0.57,3,2023,9,5,21,9,2,49,1.0,-53.0,13.0
36,0.0,0.0,0.0,28.37,28.37,28.12,28.0,27.25,28.57,1015.22,54.5,55.67,28.14,-15.57,0.54,4,2023,9,5,21,9,13,49,1.0,-52.0,13.25
37,0.0,0.0,0.0,28.37,28.37,28.12,28.0,27.25,28.57,1015.22,54.5,55.67,28.14,-15.57,0.54,4,2023,9,5,21,9,13,49,1.0,-52.0,13.25
38,0.0,0.0,0.0,28.25,28.37,28.12,28.0,27.25,28.57,1015.19,54.45,60.01,28.14,-15.57,0.66,4,2023,9,5,21,9,23,49,1.0,-53.0,13.25
39,0.0,0.0,0.0,28.37,28.37,28.12,28.0,27.25,28.58,1015.18,54.48,60.67,28.14,-15.57,1.01,4,2023,9,5,21,9,35,49,1.0,-54.0,12.5
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023,9,5,21,9,50,0,0.0,-55.0,11.25
41,0.0,0.0,0.0,28.25,28.37,28.12,28.12,27.37,28.58,1015.2,54.42,55.82,28.14,-15.57,1.14,4,2023,9,5,21,9,57,49,1.0,-53.0,12.5
42,0.0,0.0,0.0,28.25,28.37,28.12,28.12,27.37,28.58,1015.2,54.42,55.82,28.14,-15.57,1.14,4,2023,9,5,21,9,57,49,1.0,-53.0,12.5
43,0.0,0.0,0.0,28.37,28.37,28.12,28.0,27.37,28.58,1015.19,54.39,56.6,28.14,-15.57,0.24,4,2023,9,5,21,10,4,49,1.0,-51.0,12.25
44,0.0,0.0,0.0,28.25,28.37,28.12,28.12,27.37,28.58,1015.18,54.36,52.64,28.14,-15.57,0.28,4,2023,9,5,21,10,11,49,1.0,-51.0,14.0
45,0.0,0.0,0.0,28.37,28.37,28.12,28.0,27.25,28.59,1015.2,54.34,64.15,28.14,-15.57,1.58,4,2023,9,5,21,10,18,49,1.0,-52.0,14.25
46,0.0,0.0,0.0,28.25,28.37,28.12,28.12,27.25,28.59,1015.18,54.35,76.61,28.14,-15.57,3.56,4,2023,9,5,21,10,25,49,1.0,-51.0,13.0
47,0.0,0.0,0.0,28.25,28.37,28.12,28.12,27.25,28.6,1015.19,54.22,78.68,28.14,-15.57,0.36,4,2023,9,5,21,10,32,49,1.0,-52.0,13.0
48,0.0,0.0,0.0,28.25,28.37,28.12,28.12,27.25,28.6,1015.19,54.22,78.68,28.14,-15.57,0.36,4,2023,9,5,21,10,32,49,1.0,-52.0,13.0
49,0.0,0.0,0.0,28.25,28.37,28.12,28.12,27.37,28.59,1015.2,54.26,64.0,28.14,-15.57,1.01,3,2023,9,5,21,10,39,49,1.0,-52.0,14.5
50,0.0,0.0,0.0,28.25,28.37,28.12,28.12,27.37,28.59,1015.2,54.26,64.0,28.14,-15.57,1.01,3,2023,9,5,21,10,39,49,1.0,-52.0,14.5
51,0.0,0.0,0.0,28.37,28.37,28.12,28.12,27.37,28.59,1015.22,54.3,56.11,28.14,-15.57,0.76,3,2023,9,5,21,10,46,49,1.0,-51.0,14.75
52,0.0,0.0,0.0,28.37,28.37,28.12,28.0,27.37,28.6,1015.21,54.33,57.12,28.14,-15.57,0.37,4,2023,9,5,21,10,53,49,1.0,-50.0,12.25
53,0.0,0.0,0.0,28.37,28.37,28.12,28.12,27.37,28.6,1015.21,54.32,54.26,28.14,-15.57,0.12,0,2023,9,5,21,11,0,49,1.0,-51.0,11.75
54,0.0,0.0,0.0,28.37,28.37,28.12,28.12,27.37,28.6,1015.21,54.32,54.26,28.14,-15.57,0.12,0,2023,9,5,21,11,0,49,1.0,-51.0,11.75
55,0.0,0.0,0.0,28.37,28.37,28.12,28.12,27.37,28.61,1015.17,54.33,54.26,28.14,-15.57,0.12,0,2023,9,5,21,11,7,49,1.0,-50.0,12.0
56,0.0,0.0,0.0,28.37,28.37,28.12,28.12,27.37,28.61,1015.17,54.33,54.26,28.14,-15.57,0.12,0,2023,9,5,21,11,7,49,1.0,-50.0,12.0
57,0.0,0.0,0.0,28.37,28.37,28.12,28.12,27.37,28.61,1015.22,54.27,43.85,28.14,-15.57,0.97,0,2023,9,5,21,11,14,49,1.0,-50.0,12.75
58,0.0,0.0,0.0,28.37,28.37,28.12,28.12,27.37,28.61,1015.2,54.25,50.15,28.14,-15.57,2.3,3,2023,9,5,21,11,21,49,1.0,-51.0,11.75
59,0.0,0.0,0.0,28.25,28.37,28.12,28.12,27.37,28.62,1015.17,54.26,46.56,28.14,-15.57,0.88,3,2023,9,5,21,11,28,49,1.0,-51.0,10.75
60,0.0,0.0,0.0,28.25,28.37,28.12,28.12,27.37,28.61,1015.2,54.23,40.62,28.14,-15.57,0.98,3,2023,9,5,21,11,35,49,1.0,-51.0,11.5
61,0.0,0.0,0.0,28.25,28.37,28.12,28.12,27.37,28.61,1015.2,54.23,40.62,28.14,-15.57,0.98,3,2023,9,5,21,11,35,49,1.0,-51.0,11.5
62,0.0,0.0,0.0,28.37,28.37,28.12,28.12,27.37,28.62,1015.18,54.23,39.34,28.14,-15.57,0.59,3,2023,9,5,21,11,42,49,1.0,-51.0,11.75
63,0.0,0.0,0.0,28.37,28.37,28.12,28.12,27.37,28.62,1015.18,54.23,39.34,28.14,-15.57,0.59,3,2023,9,5,21,11,42,49,1.0,-51.0,11.75
64,0.0,0.0,0.0,28.25,28.37,28.12,28.12,27.37,28.62,1015.2,54.26,128.08,28.14,-15.57,2.13,3,2023,9,5,21,11,49,49,1.0,-51.0,13.25
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023,9,5,21,12,16,0,0.0,-51.0,10.75
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023,9,5,21,12,16,0,0.0,-51.0,10.75
67,0.0,0.0,0.0,28.25,28.37,28.12,28.12,27.25,28.65,1015.22,54.1,182.89,28.14,-15.57,0.0,0,2023,9,5,21,12,23,49,1.0,-53.0,12.75
68,0.0,0.0,0.0,28.25,28.37,28.12,28.12,27.25,28.65,1015.22,54.1,182.89,28.14,-15.57,0.0,0,2023,9,5,21,12,23,49,1.0,-53.0,12.75
69,0.0,0.0,0.0,28.25,28.37,28.12,28.0,27.25,28.65,1015.18,54.16,182.89,28.14,-15.57,0.0,0,2023,9,5,21,12,30,49,1.0,-51.0,14.25
70,0.0,0.0,0.0,28.25,28.37,28.12,28.0,27.25,28.65,1015.18,54.16,182.89,28.14,-15.57,0.0,0,2023,9,5,21,12,30,49,1.0,-51.0,14.25
71,0.0,0.0,0.0,28.25,28.25,28.12,28.0,27.37,28.65,1015.15,54.14,182.89,28.14,-15.57,0.0,0,2023,9,5,21,12,37,49,1.0,-53.0,14.0
72,0.0,0.0,0.0,28.25,28.25,28.12,28.0,27.37,28.64,1015.15,54.12,182.89,28.14,-15.57,0.0,0,2023,9,5,21,12,44,49,1.0,-50.0,11.75
73,0.0,0.0,0.0,28.25,28.37,28.12,28.12,27.37,28.64,1015.16,54.1,182.89,28.14,-15.57,0.0,0,2023,9,5,21,12,51,49,1.0,-50.0,11.75
74,0.0,0.0,0.0,28.25,28.37,28.12,28.12,27.37,28.64,1015.16,54.1,182.89,28.14,-15.57,0.0,0,2023,9,5,21,12,51,49,1.0,-50.0,11.75
75,0.0,0.0,0.0,28.25,28.37,28.12,28.0,27.37,28.65,1015.17,54.15,182.89,28.14,-15.57,0.0,0,2023,9,5,21,12,58,49,1.0,-59.0,12.75
76,0.0,0.0,0.0,28.25,28.25,28.12,28.0,27.37,28.65,1015.2,54.16,182.89,28.14,-15.57,0.0,0,2023,9,5,21,13,5,49,1.0,-62.0,13.5
77,0.0,0.0,0.0,28.37,28.25,28.12,28.0,27.37,28.65,1015.18,54.15,182.89,28.14,-15.57,0.0,0,2023,9,5,21,13,12,49,1.0,-60.0,11.5
78,0.0,0.0,0.0,28.37,28.25,28.12,28.0,27.37,28.65,1015.18,54.15,182.89,28.14,-15.57,0.0,0,2023,9,5,21,13,12,49,1.0,-60.0,11.5
79,0.0,0.0,0.0,28.37,28.25,28.12,28.0,27.37,28.65,1015.15,54.11,182.89,28.14,-15.57,0.0,0,2023,9,5,21,13,19,49,1.0,-56.0,12.0
80,0.0,0.0,0.0,28.37,28.25,28.12,28.0,27.37,28.65,1015.15,54.11,182.89,28.14,-15.57,0.0,0,2023,9,5,21,13,19,49,1.0,-56.0,12.0
81,0.0,0.0,0.0,28.25,28.37,28.12,28.0,27.37,28.65,1015.18,54.06,182.89,28.14,-15.57,0.0,0,2023,9,5,21,13,26,49,1.0,-55.0,12.25
82,0.0,0.0,0.0,28.37,28.37,28.12,28.0,27.37,28.65,1015.16,54.04,182.89,28.14,-15.57,0.0,0,2023,9,5,21,13,33,49,1.0,-55.0,12.0
83,0.0,0.0,0.0,28.37,28.37,28.12,28.0,27.37,28.65,1015.16,54.04,182.89,28.14,-15.57,0.0,0,2023,9,5,21,13,33,49,1.0,-55.0,12.0
84,0.0,0.0,0.0,28.37,28.37,28.0,28.0,27.37,28.66,1015.16,54.06,182.89,28.14,-15.57,0.0,0,2023,9,5,21,13,40,49,1.0,-53.0,13.0
85,0.0,0.0,0.0,28.37,28.37,28.0,28.0,27.37,28.66,1015.16,54.06,182.89,28.14,-15.57,0.0,0,2023,9,5,21,13,40,49,1.0,-53.0,13.0
86,0.0,0.0,0.0,28.25,28.25,28.12,28.0,27.37,28.66,1015.18,54.07,182.89,28.14,-15.57,0.0,0,2023,9,5,21,13,47,49,1.0,-54.0,12.25
87,0.0,0.0,0.0,28.25,28.25,28.12,28.0,27.37,28.66,1015.18,54.07,182.89,28.14,-15.57,0.0,0,2023,9,5,21,13,47,49,1.0,-54.0,12.25
88,0.0,0.0,0.0,28.25,28.25,28.12,28.12,27.37,28.66,1015.17,54.09,182.89,28.14,-15.57,0.0,0,2023,9,5,21,13,54,49,1.0,-54.0,11.75
89,0.0,0.0,0.0,28.25,28.25,28.12,28.12,27.37,28.66,1015.17,54.09,182.89,28.14,-15.57,0.0,0,2023,9,5,21,13,54,49,1.0,-54.0,11.75
90,0.0,0.0,0.0,28.25,28.25,28.0,28.0,27.37,28.66,1015.21,54.12,35.39,28.14,-15.59,5.96,3,2023,9,5,21,14,2,49,1.0,-53.0,12.25
91,0.0,0.0,0.0,28.25,28.25,28.12,28.12,27.5,28.66,1015.16,54.13,34.17,28.13,-15.59,5.76,0,2023,9,5,21,14,9,49,1.0,-53.0,12.25
92,0.0,0.0,0.0,28.25,28.25,28.12,28.12,27.5,28.66,1015.16,54.13,34.17,28.13,-15.59,5.76,0,2023,9,5,21,14,9,49,1.0,-53.0,12.25
93,0.0,0.0,0.0,28.25,28.25,28.12,28.0,27.5,28.66,1015.15,54.15,34.19,28.13,-15.59,5.76,0,2023,9,5,21,14,16,49,1.0,-54.0,12.25
94,0.0,0.0,0.0,28.25,28.25,28.12,28.0,27.5,28.66,1015.15,54.15,34.19,28.13,-15.59,5.76,0,2023,9,5,21,14,16,49,1.0,-54.0,12.25
95,0.0,0.0,0.0,28.37,28.25,28.0,28.0,27.5,28.66,1015.18,54.15,34.2,28.13,-15.59,0.0,0,2023,9,5,21,14,23,49,1.0,-54.0,12.5
96,0.0,0.0,0.0,28.37,28.25,28.0,28.0,27.5,28.66,1015.18,54.15,34.2,28.13,-15.59,0.0,0,2023,9,5,21,14,23,49,1.0,-54.0,12.5
97,0.0,0.0,0.0,28.25,28.25,28.12,28.0,27.5,28.66,1015.23,54.17,34.2,28.13,-15.59,0.0,0,2023,9,5,21,14,30,49,1.0,-53.0,12.75
98,0.0,0.0,0.0,28.25,28.25,28.12,28.0,27.5,28.66,1015.23,54.17,34.2,28.13,-15.59,0.0,0,2023,9,5,21,14,30,49,1.0,-53.0,12.75
99,0.0,0.0,0.0,28.37,28.25,28.0,28.0,27.5,28.66,1015.18,54.19,33.39,28.13,-15.58,2.76,0,2023,9,5,21,14,37,49,1.0,-55.0,11.75
100,0.0,0.0,0.0,28.37,28.25,28.0,28.0,27.5,28.66,1015.18,54.19,33.39,28.13,-15.58,2.76,0,2023,9,5,21,14,37,49,1.0,-55.0,11.75
101,0.0,0.0,0.0,28.25,28.25,28.0,28.0,27.5,28.67,1015.19,54.17,10.23,28.14,-15.58,5.92,3,2023,9,5,21,14,44,49,1.0,-55.0,11.5
102,0.0,0.0,0.0,28.25,28.25,28.0,28.0,27.5,28.67,1015.19,54.17,10.23,28.14,-15.58,5.92,3,2023,9,5,21,14,44,49,1.0,-55.0,11.5
103,0.0,0.0,0.0,28.25,28.25,28.0,28.0,27.5,28.67,1015.2,54.14,10.4,28.13,-15.58,5.92,0,2023,9,5,21,14,51,49,1.0,-54.0,12.25
104,0.0,0.0,0.0,28.25,28.25,28.0,28.0,27.37,28.67,1015.2,54.08,10.5,28.13,-15.58,0.0,0,2023,9,5,21,14,58,49,1.0,-54.0,12.0
105,0.0,0.0,0.0,28.25,28.25,28.12,28.0,27.5,28.67,1015.19,54.07,10.5,28.13,-15.58,0.0,0,2023,9,5,21,15,5,49,1.0,-54.0,11.75
106,0.0,0.0,0.0,28.25,28.25,28.12,28.0,27.5,28.67,1015.19,54.07,10.5,28.13,-15.58,0.0,0,2023,9,5,21,15,5,49,1.0,-54.0,11.75
107,0.0,0.0,0.0,28.25,28.25,28.0,28.0,27.5,28.67,1015.18,54.06,34.17,28.13,-15.57,56.18,3,2023,9,5,21,15,12,49,1.0,-53.0,12.0
108,0.0,0.0,0.0,28.25,28.25,28.0,28.0,27.5,28.68,1015.19,54.04,34.78,28.14,-15.57,54.89,0,2023,9,5,21,15,19,49,1.0,-55.0,11.75
109,0.0,0.0,0.0,28.37,28.12,28.12,28.0,27.5,28.68,1015.19,54.07,1323.73,28.14,-15.58,29.78,0,2023,9,5,21,15,26,49,1.0,-54.0,11.75
110,0.0,0.0,0.0,28.37,28.12,28.12,28.0,27.5,28.68,1015.19,54.07,1323.73,28.14,-15.58,29.78,0,2023,9,5,21,15,26,49,1.0,-54.0,11.75
111,0.0,0.0,0.0,28.25,28.25,28.0,28.0,27.5,28.68,1015.17,54.03,1758.86,28.14,-15.58,31.49,3,2023,9,5,21,15,33,49,1.0,-54.0,12.5
112,0.0,0.0,0.0,28.25,28.25,28.0,28.0,27.5,28.68,1015.17,54.03,1758.86,28.14,-15.58,31.49,3,2023,9,5,21,15,33,49,1.0,-54.0,12.5
113,0.0,0.0,0.0,28.25,28.12,28.0,28.0,27.5,28.68,1015.21,54.13,1549.94,28.15,-15.58,34.86,0,2023,9,5,21,15,40,49,1.0,-54.0,11.5
114,0.0,0.0,0.0,28.25,28.12,28.0,28.0,27.5,28.68,1015.21,54.13,1549.94,28.15,-15.58,34.86,0,2023,9,5,21,15,40,49,1.0,-54.0,11.5
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,-54.0,10.75
1,0.0,0.0,0.0,28.37,28.25,28.0,28.0,27.5,28.41,1015.22,55.4,71.96,28.14,-15.57,0.47,4,2023,9,5,21,4,21,49,1.0,-54.0,13.0
2,0.0,0.0,0.0,28.37,28.25,28.0,28.0,27.5,28.42,1015.23,55.3,64.51,28.14,-15.57,0.75,4,2023,9,5,21,4,32,49,1.0,-54.0,13.5
3,0.0,0.0,0.0,28.37,28.25,28.0,28.0,27.5,28.43,1015.25,55.24,63.43,28.14,-15.57,0.56,3,2023,9,5,21,4,43,49,1.0,-53.0,13.0
4,0.0,0.0,0.0,28.37,28.25,28.0,28.0,27.5,28.43,1015.25,55.24,63.43,28.14,-15.57,0.56,3,2023,9,5,21,4,43,49,1.0,-53.0,13.0
5,0.0,0.0,0.0,28.25,28.25,28.0,28.0,27.5,28.44,1015.24,55.15,62.76,28.14,-15.57,1.17,4,2023,9,5,21,4,56,49,1.0,-53.0,13.0
6,0.0,0.0,0.0,28.25,28.25,28.0,28.0,27.5,28.44,1015.24,55.15,62.76,28.14,-15.57,1.17,4,2023,9,5,21,4,56,49,1.0,-53.0,13.0
7,0.0,0.0,0.0,28.37,28.25,28.0,28.0,27.37,28.44,1015.25,55.01,61.04,28.14,-15.57,0.71,4,2023,9,5,21,5,7,49,1.0,-53.0,12.5
8,0.0,0.0,0.0,28.37,28.25,28.0,28.0,27.37,28.44,1015.25,55.01,61.04,28.14,-15.57,0.71,4,2023,9,5,21,5,7,49,1.0,-53.0,12.5
9,0.0,0.0,0.0,28.37,28.25,28.0,28.0,27.37,28.44,1015.25,54.94,62.69,28.14,-15.57,0.31,4,2023,9,5,21,5,18,49,1.0,-54.0,13.25
10,0.0,0.0,0.0,28.37,28.25,28.0,28.0,27.37,28.45,1015.22,54.97,62.25,28.14,-15.57,0.68,4,2023,9,5,21,5,31,49,1.0,-53.0,13.0
11,0.0,0.0,0.0,28.25,28.25,28.0,28.0,27.37,28.46,1015.23,54.99,63.98,28.14,-15.57,1.53,4,2023,9,5,21,5,42,49,1.0,-56.0,11.75
12,0.0,0.0,0.0,28.25,28.25,28.0,28.0,27.37,28.46,1015.23,54.99,63.98,28.14,-15.57,1.53,4,2023,9,5,21,5,42,49,1.0,-56.0,11.75
13,0.0,0.0,0.0,28.25,28.25,28.0,28.0,27.5,28.47,1015.24,54.96,59.92,28.14,-15.57,0.95,4,2023,9,5,21,5,53,49,1.0,-56.0,12.0
14,0.0,0.0,0.0,28.37,28.25,28.0,28.0,27.37,28.48,1015.23,55.01,55.19,28.14,-15.57,0.81,3,2023,9,5,21,6,5,49,1.0,-55.0,12.0
15,0.0,0.0,0.0,28.37,28.25,28.0,28.0,27.37,28.48,1015.23,55.01,55.19,28.14,-15.57,0.81,3,2023,9,5,21,6,5,49,1.0,-55.0,12.0
16,0.0,0.0,0.0,28.25,28.25,28.0,28.0,27.37,28.48,1015.21,54.98,59.87,28.14,-15.57,0.87,4,2023,9,5,21,6,17,49,1.0,-56.0,11.5
17,0.0,0.0,0.0,28.25,28.25,28.12,28.0,27.37,28.49,1015.22,54.88,63.6,28.14,-15.57,2.17,4,2023,9,5,21,6,28,49,1.0,-55.0,12.25
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023,9,5,21,6,49,0,0.0,-56.0,11.75
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023,9,5,21,6,49,0,0.0,-56.0,11.75
20,0.0,0.0,0.0,28.25,28.25,28.0,28.0,27.37,28.5,1015.22,54.87,73.72,28.14,-15.57,1.11,4,2023,9,5,21,7,0,49,1.0,-56.0,12.0
21,0.0,0.0,0.0,28.25,28.25,28.0,28.0,27.37,28.51,1015.23,54.81,79.82,28.14,-15.57,0.11,4,2023,9,5,21,7,11,49,1.0,-55.0,12.0
22,0.0,0.0,0.0,28.25,28.25,28.0,28.0,27.37,28.51,1015.23,54.81,79.82,28.14,-15.57,0.11,4,2023,9,5,21,7,11,49,1.0,-55.0,12.0
23,0.0,0.0,0.0,28.37,28.25,28.0,28.0,27.37,28.51,1015.23,54.71,56.44,28.14,-15.57,0.88,4,2023,9,5,21,7,22,49,1.0,-56.0,11.75
24,0.0,0.0,0.0,28.37,28.25,28.0,28.0,27.37,28.51,1015.23,54.71,56.44,28.14,-15.57,0.88,4,2023,9,5,21,7,22,49,1.0,-56.0,11.75
25,0.0,0.0,0.0,28.37,28.37,28.0,28.0,27.37,28.51,1015.23,54.73,56.08,28.14,-15.57,1.22,4,2023,9,5,21,7,33,49,1.0,-54.0,12.5
26,0.0,0.0,0.0,28.37,28.37,28.0,28.0,27.25,28.52,1015.21,54.68,62.16,28.14,-15.57,0.34,4,2023,9,5,21,7,44,49,1.0,-53.0,12.75
27,0.0,0.0,0.0,28.25,28.25,28.12,28.0,27.25,28.52,1015.18,54.59,61.41,28.14,-15.57,0.81,4,2023,9,5,21,7,55,49,1.0,-55.0,12.0
28,0.0,0.0,0.0,28.25,28.25,28.12,28.0,27.25,28.54,1015.21,54.56,61.76,28.14,-15.57,0.27,4,2023,9,5,21,8,6,49,1.0,-54.0,11.5
29,0.0,0.0,0.0,28.25,28.37,28.12,28.0,27.25,28.54,1015.21,54.54,60.21,28.14,-15.57,1.12,4,2023,9,5,21,8,17,49,1.0,-55.0,11.75
30,0.0,0.0,0.0,28.25,28.37,28.12,28.0,27.25,28.54,1015.18,54.53,49.85,28.14,-15.57,0.48,4,2023,9,5,21,8,28,49,1.0,-54.0,11.5
31,0.0,0.0,0.0,28.25,28.37,28.12,28.0,27.25,28.55,1015.18,54.5,49.54,28.14,-15.57,0.72,4,2023,9,5,21,8,39,49,1.0,-56.0,12.25
32,0.0,0.0,0.0,28.25,28.37,28.12,28.0,27.25,28.55,1015.18,54.5,49.54,28.14,-15.57,0.72,4,2023,9,5,21,8,39,49,1.0,-56.0,12.25
33,0.0,0.0,0.0,28.25,28.37,28.12,28.0,27.25,28.55,1015.19,54.55,53.97,28.14,-15.57,0.33,4,2023,9,5,21,8,51,49,1.0,-54.0,12.75
34,0.0,0.0,0.0,28.25,28.37,28.12,28.0,27.25,28.56,1015.19,54.53,53.21,28.14,-15.57,0.57,3,2023,9,5,21,9,2,49,1.0,-53.0,13.0
35,0.0,0.0,0.0,28.25,28.37,28.12,28.0,27.25,28.56,1015.19,54.53,53.21,28.14,-15.57,0.57,3,2023,9,5,21,9,2,49,1.0,-53.0,13.0
36,0.0,0.0,0.0,28.37,28.37,28.12,28.0,27.25,28.57,1015.22,54.5,55.67,28.14,-15.57,0.54,4,2023,9,5,21,9,13,49,1.0,-52.0,13.25
